decaimiento (us);evento;evento restado
40004;1708014536;56066
40003;1708014537;56067
40003;1708014538;56068
40002;1708014539;56069
40005;1708014540;56070
40006;1708014541;56071
40005;1708014542;56072
40005;1708014543;56073
40005;1708014544;56074
40003;1708014545;56075
40005;1708014546;56076
40005;1708014547;56077
40004;1708014548;56078
40005;1708014549;56079
40001;1708014550;56080
40002;1708014551;56081
40001;1708014552;56082
40003;1708014553;56083
40009;1708014554;56084
40006;1708014555;56085
40003;1708014556;56086
40003;1708014557;56087
40008;1708014558;56088
40004;1708014559;56089
40002;1708014560;56090
40003;1708014561;56091
40007;1708014562;56092
40004;1708014563;56093
40000;1708014564;56094
40008;1708014565;56095
40003;1708014566;56096
40009;1708014567;56097
40007;1708014568;56098
40003;1708014569;56099
40005;1708014570;56100
40010;1708014571;56101
40004;1708014572;56102
40006;1708014573;56103
40000;1708014574;56104
40004;1708014575;56105
40005;1708014576;56106
40003;1708014577;56107
40001;1708014578;56108
40009;1708014579;56109
40002;1708014580;56110
40004;1708014581;56111
40004;1708014582;56112
40010;1708014583;56113
40001;1708014584;56114
40004;1708014585;56115
40003;1708014586;56116
40004;1708014587;56117
40004;1708014588;56118
40007;1708014589;56119
40002;1708014590;56120
40004;1708014591;56121
40006;1708014592;56122
40005;1708014594;56124
40006;1708014595;56125
40004;1708014596;56126
40006;1708014597;56127
920;1708014597;56127
40006;1708014598;56128
40004;1708014599;56129
40002;1708014600;56130
40008;1708014601;56131
40006;1708014602;56132
40003;1708014603;56133
3440;1708014603;56133
40005;1708014604;56134
40003;1708014605;56135
40002;1708014606;56136
40003;1708014607;56137
40005;1708014608;56138
40004;1708014609;56139
40007;1708014610;56140
40002;1708014611;56141
40003;1708014612;56142
40008;1708014613;56143
40003;1708014614;56144
40002;1708014615;56145
40004;1708014616;56146
40003;1708014617;56147
40004;1708014618;56148
40004;1708014619;56149
40006;1708014620;56150
40001;1708014621;56151
40006;1708014622;56152
40006;1708014623;56153
40004;1708014624;56154
40004;1708014625;56155
40005;1708014626;56156
40000;1708014627;56157
40006;1708014628;56158
40005;1708014629;56159
40000;1708014630;56160
40002;1708014631;56161
40004;1708014632;56162
40003;1708014633;56163
40007;1708014634;56164
40001;1708014635;56165
40002;1708014636;56166
40004;1708014637;56167
40008;1708014638;56168
40003;1708014639;56169
40005;1708014640;56170
40005;1708014641;56171
40004;1708014642;56172
40001;1708014643;56173
40005;1708014644;56174
40004;1708014645;56175
40003;1708014646;56176
40003;1708014647;56177
40006;1708014648;56178
40007;1708014649;56179
40009;1708014650;56180
40004;1708014651;56181
40006;1708014652;56182
40006;1708014653;56183
40003;1708014654;56184
40005;1708014655;56185
40009;1708014656;56186
40002;1708014657;56187
40005;1708014658;56188
40005;1708014659;56189
40005;1708014660;56190
40003;1708014661;56191
40005;1708014662;56192
40004;1708014663;56193
40004;1708014664;56194
40004;1708014665;56195
40002;1708014666;56196
40002;1708014667;56197
40003;1708014668;56198
40008;1708014669;56199
40002;1708014670;56200
40002;1708014671;56201
40004;1708014672;56202
40002;1708014673;56203
40004;1708014674;56204
40001;1708014675;56205
40007;1708014676;56206
40005;1708014677;56207
40003;1708014678;56208
40005;1708014679;56209
40002;1708014680;56210
40001;1708014681;56211
40002;1708014682;56212
40001;1708014683;56213
40004;1708014684;56214
40006;1708014685;56215
40002;1708014686;56216
40008;1708014687;56217
40003;1708014688;56218
1480;1708014688;56218
40003;1708014689;56219
40007;1708014690;56220
40006;1708014691;56221
40004;1708014692;56222
40000;1708014693;56223
40003;1708014694;56224
40001;1708014695;56225
40003;1708014696;56226
40004;1708014697;56227
40006;1708014698;56228
40003;1708014699;56229
1940;1708014699;56229
40004;1708014700;56230
40005;1708014701;56231
40003;1708014702;56232
40006;1708014703;56233
40002;1708014704;56234
40005;1708014705;56235
40005;1708014706;56236
40005;1708014707;56237
40002;1708014708;56238
40003;1708014709;56239
40003;1708014710;56240
40003;1708014711;56241
40001;1708014712;56242
40004;1708014713;56243
40002;1708014714;56244
40011;1708014715;56245
40004;1708014716;56246
40004;1708014717;56247
40000;1708014718;56248
40002;1708014719;56249
40003;1708014720;56250
40001;1708014721;56251
40007;1708014722;56252
40007;1708014723;56253
40007;1708014724;56254
40007;1708014725;56255
40001;1708014726;56256
40004;1708014727;56257
6000;1708014727;56257
40005;1708014728;56258
40007;1708014729;56259
40002;1708014730;56260
40007;1708014731;56261
40006;1708014732;56262
40003;1708014733;56263
40004;1708014734;56264
40001;1708014735;56265
40004;1708014736;56266
40004;1708014737;56267
40006;1708014738;56268
40007;1708014739;56269
40003;1708014740;56270
40004;1708014741;56271
40003;1708014742;56272
40005;1708014743;56273
40004;1708014744;56274
40003;1708014745;56275
40007;1708014746;56276
40001;1708014747;56277
40005;1708014748;56278
300;1708014748;56278
40005;1708014749;56279
40001;1708014750;56280
40004;1708014751;56281
40003;1708014752;56282
40005;1708014753;56283
40004;1708014754;56284
40004;1708014755;56285
40004;1708014756;56286
780;1708014756;56286
40004;1708014757;56287
40003;1708014758;56288
40004;1708014759;56289
40006;1708014760;56290
40005;1708014761;56291
40004;1708014762;56292
40007;1708014763;56293
40003;1708014764;56294
1420;1708014765;56295
40003;1708014765;56295
40002;1708014766;56296
40004;1708014767;56297
40005;1708014768;56298
40002;1708014769;56299
40001;1708014770;56300
40005;1708014771;56301
40003;1708014772;56302
40005;1708014773;56303
40006;1708014774;56304
40006;1708014775;56305
40005;1708014776;56306
40006;1708014777;56307
40003;1708014778;56308
40011;1708014779;56309
40004;1708014780;56310
40003;1708014781;56311
40003;1708014782;56312
40004;1708014783;56313
40004;1708014784;56314
40005;1708014785;56315
2400;1708014786;56316
40006;1708014786;56316
40003;1708014787;56317
40004;1708014788;56318
40013;1708014789;56319
40004;1708014790;56320
40006;1708014791;56321
40004;1708014792;56322
40004;1708014793;56323
40004;1708014794;56324
40004;1708014795;56325
40005;1708014796;56326
40002;1708014797;56327
40001;1708014798;56328
40007;1708014799;56329
3160;1708014800;56330
40005;1708014800;56330
40004;1708014801;56331
40002;1708014802;56332
40006;1708014803;56333
40002;1708014804;56334
40003;1708014805;56335
40007;1708014806;56336
40004;1708014807;56337
40003;1708014808;56338
40004;1708014809;56339
40001;1708014810;56340
40002;1708014811;56341
40002;1708014812;56342
40006;1708014813;56343
40004;1708014814;56344
40002;1708014815;56345
40005;1708014816;56346
3560;1708014816;56346
40004;1708014817;56347
40003;1708014818;56348
40010;1708014819;56349
40007;1708014820;56350
40004;1708014821;56351
40006;1708014822;56352
40002;1708014823;56353
40003;1708014824;56354
40006;1708014825;56355
40002;1708014826;56356
40007;1708014827;56357
40002;1708014828;56358
40002;1708014829;56359
40006;1708014830;56360
40008;1708014831;56361
40002;1708014832;56362
40005;1708014833;56363
40003;1708014834;56364
40003;1708014835;56365
40007;1708014836;56366
40003;1708014837;56367
40002;1708014838;56368
40005;1708014839;56369
40001;1708014840;56370
40005;1708014841;56371
40006;1708014842;56372
40001;1708014843;56373
40002;1708014844;56374
40004;1708014845;56375
40008;1708014846;56376
40003;1708014847;56377
40003;1708014848;56378
40002;1708014849;56379
40003;1708014850;56380
40002;1708014851;56381
40003;1708014852;56382
40006;1708014853;56383
40004;1708014854;56384
40007;1708014855;56385
40008;1708014856;56386
40003;1708014857;56387
40003;1708014858;56388
40001;1708014859;56389
40008;1708014860;56390
40003;1708014861;56391
40005;1708014862;56392
40005;1708014863;56393
40013;1708014864;56394
40004;1708014865;56395
40007;1708014866;56396
40002;1708014867;56397
40005;1708014868;56398
40004;1708014869;56399
40004;1708014870;56400
40002;1708014871;56401
40006;1708014872;56402
40002;1708014873;56403
40009;1708014874;56404
40002;1708014875;56405
40003;1708014876;56406
40008;1708014877;56407
40004;1708014878;56408
40005;1708014879;56409
40001;1708014880;56410
40001;1708014881;56411
40001;1708014882;56412
40007;1708014883;56413
40006;1708014884;56414
40007;1708014885;56415
40005;1708014886;56416
40002;1708014887;56417
40003;1708014888;56418
40001;1708014889;56419
40003;1708014890;56420
40004;1708014891;56421
40002;1708014892;56422
40008;1708014893;56423
40005;1708014894;56424
40004;1708014895;56425
40004;1708014896;56426
40007;1708014897;56427
40001;1708014898;56428
40005;1708014899;56429
40006;1708014900;56430
40002;1708014901;56431
40007;1708014902;56432
40000;1708014903;56433
40005;1708014904;56434
40004;1708014905;56435
40003;1708014906;56436
40005;1708014907;56437
40002;1708014908;56438
40004;1708014909;56439
40003;1708014910;56440
40006;1708014911;56441
40004;1708014912;56442
40007;1708014913;56443
40001;1708014914;56444
40002;1708014915;56445
40004;1708014916;56446
40007;1708014917;56447
40006;1708014918;56448
40005;1708014919;56449
40002;1708014920;56450
40005;1708014921;56451
40004;1708014922;56452
40005;1708014923;56453
40005;1708014924;56454
40002;1708014925;56455
40003;1708014926;56456
40006;1708014927;56457
40006;1708014928;56458
40004;1708014929;56459
40003;1708014930;56460
40007;1708014931;56461
40003;1708014932;56462
40007;1708014933;56463
40003;1708014934;56464
40003;1708014935;56465
40005;1708014936;56466
40005;1708014937;56467
40010;1708014938;56468
40004;1708014939;56469
40004;1708014940;56470
40003;1708014941;56471
40005;1708014942;56472
40005;1708014943;56473
40006;1708014944;56474
40003;1708014945;56475
40006;1708014946;56476
40002;1708014947;56477
40001;1708014948;56478
40005;1708014949;56479
40008;1708014950;56480
40002;1708014951;56481
40006;1708014952;56482
40002;1708014953;56483
40003;1708014954;56484
40004;1708014955;56485
40002;1708014956;56486
40007;1708014957;56487
40003;1708014958;56488
40006;1708014959;56489
40008;1708014960;56490
40005;1708014961;56491
40002;1708014962;56492
40007;1708014963;56493
40005;1708014964;56494
40004;1708014965;56495
40004;1708014966;56496
40002;1708014967;56497
40003;1708014968;56498
40005;1708014969;56499
40012;1708014970;56500
40001;1708014971;56501
40005;1708014972;56502
40001;1708014973;56503
40004;1708014974;56504
40003;1708014975;56505
40004;1708014976;56506
40003;1708014977;56507
40001;1708014978;56508
40005;1708014979;56509
40004;1708014980;56510
40007;1708014981;56511
40003;1708014982;56512
40006;1708014983;56513
40004;1708014984;56514
40002;1708014985;56515
40007;1708014986;56516
40003;1708014987;56517
40005;1708014988;56518
40004;1708014989;56519
40006;1708014990;56520
40003;1708014991;56521
40012;1708014992;56522
40006;1708014993;56523
40004;1708014994;56524
40006;1708014995;56525
40003;1708014996;56526
40004;1708014997;56527
40004;1708014998;56528
40004;1708014999;56529
40003;1708015000;56530
40004;1708015001;56531
40007;1708015002;56532
40003;1708015003;56533
40001;1708015004;56534
40003;1708015005;56535
40008;1708015006;56536
40005;1708015007;56537
40002;1708015008;56538
40006;1708015009;56539
40004;1708015010;56540
40004;1708015011;56541
40005;1708015012;56542
40002;1708015013;56543
40003;1708015014;56544
40003;1708015016;56546
40005;1708015017;56547
40004;1708015018;56548
40003;1708015019;56549
1280;1708015019;56549
40005;1708015020;56550
40009;1708015021;56551
40003;1708015022;56552
40006;1708015023;56553
40008;1708015024;56554
40003;1708015025;56555
40006;1708015026;56556
40002;1708015027;56557
40008;1708015028;56558
40009;1708015029;56559
40003;1708015030;56560
40009;1708015031;56561
40005;1708015032;56562
40003;1708015033;56563
40006;1708015034;56564
40004;1708015035;56565
40000;1708015036;56566
40006;1708015037;56567
40004;1708015038;56568
40007;1708015039;56569
40011;1708015040;56570
40002;1708015041;56571
40003;1708015042;56572
40005;1708015043;56573
40009;1708015044;56574
40003;1708015045;56575
40007;1708015046;56576
40002;1708015047;56577
40007;1708015048;56578
40007;1708015049;56579
40003;1708015050;56580
40005;1708015051;56581
40002;1708015052;56582
40002;1708015053;56583
40005;1708015054;56584
40000;1708015055;56585
40002;1708015056;56586
40004;1708015057;56587
40005;1708015058;56588
40004;1708015059;56589
40006;1708015060;56590
40007;1708015061;56591
40008;1708015062;56592
40007;1708015063;56593
40009;1708015064;56594
860;1708015064;56594
40008;1708015065;56595
40003;1708015066;56596
40001;1708015067;56597
40003;1708015068;56598
40003;1708015069;56599
40005;1708015070;56600
40000;1708015071;56601
40005;1708015072;56602
40002;1708015073;56603
40006;1708015074;56604
40003;1708015075;56605
40005;1708015076;56606
40001;1708015077;56607
40007;1708015078;56608
40005;1708015079;56609
40006;1708015080;56610
40005;1708015081;56611
40005;1708015082;56612
40004;1708015083;56613
40002;1708015084;56614
40002;1708015085;56615
40003;1708015086;56616
40003;1708015087;56617
40005;1708015088;56618
40004;1708015089;56619
40003;1708015090;56620
40004;1708015091;56621
40005;1708015092;56622
40009;1708015093;56623
40005;1708015094;56624
40009;1708015095;56625
40004;1708015096;56626
40001;1708015097;56627
40002;1708015098;56628
40004;1708015099;56629
40002;1708015100;56630
40004;1708015101;56631
40004;1708015102;56632
40004;1708015103;56633
40008;1708015104;56634
40002;1708015105;56635
40004;1708015106;56636
40005;1708015107;56637
40002;1708015108;56638
40003;1708015109;56639
40003;1708015110;56640
40006;1708015111;56641
40009;1708015112;56642
40003;1708015113;56643
40002;1708015114;56644
40005;1708015115;56645
40010;1708015116;56646
40004;1708015117;56647
40005;1708015118;56648
40003;1708015119;56649
40005;1708015120;56650
40002;1708015121;56651
40004;1708015122;56652
40004;1708015123;56653
40006;1708015124;56654
40003;1708015125;56655
40005;1708015126;56656
40005;1708015127;56657
40004;1708015128;56658
40004;1708015129;56659
40001;1708015130;56660
